Wall time,Step,Value
1520820227.005596,864216,64.45999908447266
1520820246.060899,867996,64.45999908447266
1520820342.495283,887452,64.45999908447266
1520820346.49243,888278,64.45999908447266
1520820373.318072,893769,64.45999908447266
1520820382.83738,895706,64.45999908447266
1520820384.29825,896007,64.45999908447266
1520820411.651696,901589,64.45999908447266
1520820442.492368,903940,63.720001220703125
1520820487.341908,913070,63.720001220703125
1520820521.238656,920008,63.720001220703125
1520820555.489291,926861,63.720001220703125
1520820586.514683,933120,63.720001220703125
1520820587.057739,933231,63.720001220703125
1520820594.383891,934738,63.720001220703125
1520820659.787768,947785,63.720001220703125
1520820668.068375,949482,63.720001220703125
1520820669.584778,949804,63.720001220703125
1520820679.678141,951837,63.720001220703125
1520820707.013285,953652,62.959999084472656
1520820805.323475,973541,62.959999084472656
1520820814.17914,975312,62.959999084472656
1520820819.800624,976444,62.959999084472656
1520820849.148555,982386,62.959999084472656
1520820852.969922,983161,62.959999084472656
1520820860.613345,984674,62.959999084472656
1520820883.66388,989333,62.959999084472656
1520820917.92374,996278,62.959999084472656
1520820974.484851,1003881,62.79999923706055
1520821013.100056,1011638,62.79999923706055
1520821019.784837,1012973,62.79999923706055
1520821034.74124,1016001,62.79999923706055
1520821057.446724,1020629,62.79999923706055
1520821071.883927,1023529,62.79999923706055
1520821078.553116,1024874,62.79999923706055
1520821083.771519,1025949,62.79999923706055
1520821106.385574,1030497,62.79999923706055
1520821126.892429,1034696,62.79999923706055
1520821136.553396,1036683,62.79999923706055
1520821142.908481,1037951,62.79999923706055
1520821186.35243,1046681,62.79999923706055
1520821211.148283,1051731,62.79999923706055
1520821358.065908,1076866,64.19999694824219
1520821383.097973,1081864,64.19999694824219
1520821390.215406,1083311,64.19999694824219
1520821396.391456,1084548,64.19999694824219
1520821409.6619,1087259,64.19999694824219
1520821421.542276,1089613,64.19999694824219
1520821421.595164,1089624,64.19999694824219
1520821459.668816,1097320,64.19999694824219
1520821506.295658,1102964,64.27999877929688
1520821522.036002,1106115,64.27999877929688
1520821568.417054,1115459,64.27999877929688
1520821569.637071,1115697,64.27999877929688
1520821583.960983,1118565,64.27999877929688
1520821584.859144,1118745,64.27999877929688
1520821607.800553,1123245,64.27999877929688
1520821626.840707,1127023,64.27999877929688
1520821636.710068,1128974,64.27999877929688
1520821637.946549,1129220,64.27999877929688
1520821668.994282,1135345,64.27999877929688
1520821732.6147,1147932,64.27999877929688
1520821749.031915,1151235,64.27999877929688
1520821773.329816,1152355,65.19999694824219
1520821780.383071,1153760,65.19999694824219
1520821825.486333,1162738,65.19999694824219
1520821860.089128,1169645,65.19999694824219
1520821879.618651,1173597,65.19999694824219
1520821909.057032,1179543,65.19999694824219
1520821914.128914,1180589,65.19999694824219
1520821925.088482,1182753,65.19999694824219
1520821939.132966,1185603,65.19999694824219
1520821950.495448,1187845,65.19999694824219
1520821965.189377,1190702,65.19999694824219
1520821972.136903,1192120,65.19999694824219
1520821979.252947,1193554,65.19999694824219
1520822053.752352,1204584,65.5999984741211
1520822082.884259,1210381,65.5999984741211
1520822098.841058,1213575,65.5999984741211
1520822110.58216,1215935,65.5999984741211
1520822154.47534,1224627,65.5999984741211
1520822164.902594,1226717,65.5999984741211
1520822167.27179,1227178,65.5999984741211
1520822169.655684,1227640,65.5999984741211
1520822181.632503,1230042,65.5999984741211
1520822182.671519,1230245,65.5999984741211
1520822204.894084,1234712,65.5999984741211
1520822206.114192,1234938,65.5999984741211
1520822314.869487,1252909,64.91999816894531
1520822336.733575,1257186,64.91999816894531
1520822348.824106,1259621,64.91999816894531
1520822353.027907,1260442,64.91999816894531
1520822372.009946,1264164,64.91999816894531
1520822411.297291,1271839,64.91999816894531
1520822418.985033,1273384,64.91999816894531
1520822434.352864,1276412,64.91999816894531
1520822515.81359,1292737,64.91999816894531
1520822531.190023,1295787,64.91999816894531
1520822557.963391,1301179,64.91999816894531
1520822558.488951,1301281,64.91999816894531
1520822591.68004,1304086,66.27999877929688
1520822616.07283,1308898,66.27999877929688
1520822616.699493,1309024,66.27999877929688
1520822625.011314,1310632,66.27999877929688
1520822627.486396,1311129,66.27999877929688
1520822679.677998,1321507,66.27999877929688
1520822706.940651,1326914,66.27999877929688
1520822708.209224,1327167,66.27999877929688
1520822721.815462,1329814,66.27999877929688
1520822760.872353,1337563,66.27999877929688
1520822767.575632,1338869,66.27999877929688
1520822821.807499,1349535,66.27999877929688
1520822832.367003,1351629,66.27999877929688
1520822873.347326,1356108,67.12000274658203
1520822881.686882,1357777,67.12000274658203
1520822900.966082,1361579,67.12000274658203
1520822948.06016,1371053,67.12000274658203
1520822953.599697,1372185,67.12000274658203
1520822972.059262,1375892,67.12000274658203
1520822997.81126,1381049,67.12000274658203
1520823006.263714,1382748,67.12000274658203
1520823092.690452,1399820,67.12000274658203
1520823152.625158,1407885,65.81999969482422
1520823214.106186,1420084,65.81999969482422
1520823220.074139,1421232,65.81999969482422
1520823228.285977,1422872,65.81999969482422
1520823233.559177,1423951,65.81999969482422
1520823244.151235,1426045,65.81999969482422
1520823260.371388,1429302,65.81999969482422
1520823268.999833,1431033,65.81999969482422
1520823285.748713,1434417,65.81999969482422
1520823288.92382,1435088,65.81999969482422
1520823305.123914,1438358,65.81999969482422
1520823322.27003,1441760,65.81999969482422
1520823437.048122,1461001,65.83999633789062
1520823438.782346,1461351,65.83999633789062
1520823460.042404,1465534,65.83999633789062
1520823478.157319,1469171,65.83999633789062
1520823538.652771,1481159,65.83999633789062
1520823570.178812,1487449,65.83999633789062
1520823576.817844,1488756,65.83999633789062
1520823587.912414,1491028,65.83999633789062
1520823638.369718,1501125,65.83999633789062
1520823692.98723,1508405,65.16000366210938
1520823702.940755,1510430,65.16000366210938
1520823720.931938,1514006,65.16000366210938
1520823720.962785,1514011,65.16000366210938
1520823731.407212,1516122,65.16000366210938
1520823734.203586,1516687,65.16000366210938
1520823742.8327,1518371,65.16000366210938
1520823745.963311,1518962,65.16000366210938
1520823746.771605,1519121,65.16000366210938
1520823755.456825,1520890,65.16000366210938
1520823764.368622,1522620,65.16000366210938
1520823809.130404,1531534,65.16000366210938
1520823809.70059,1531649,65.16000366210938
1520823828.285618,1535303,65.16000366210938
1520823829.559264,1535557,65.16000366210938
1520823845.347343,1538654,65.16000366210938
1520823850.081216,1539581,65.16000366210938
1520823860.884832,1541690,65.16000366210938
1520823873.504659,1544181,65.16000366210938
1520823891.534745,1547695,65.16000366210938
1520823950.71214,1555726,65.81999969482422
1520823987.999173,1563158,65.81999969482422
1520824014.78231,1568530,65.81999969482422
1520824019.560406,1569493,65.81999969482422
1520824072.842086,1580201,65.81999969482422
1520824135.986942,1592737,65.81999969482422
1520824146.968755,1594915,65.81999969482422
1520824159.752697,1597401,65.81999969482422
1520824160.440957,1597535,65.81999969482422
1520824172.316485,1599841,65.81999969482422
1520824211.358285,1603650,67.31999969482422
1520824212.644924,1603897,67.31999969482422
1520824227.580352,1606832,67.31999969482422
1520824239.304263,1609132,67.31999969482422
1520824263.792479,1614026,67.31999969482422
1520824279.452498,1617137,67.31999969482422
1520824340.570277,1629324,67.31999969482422
1520824359.26188,1633038,67.31999969482422
1520824375.585068,1636376,67.31999969482422
1520824396.171512,1640529,67.31999969482422
1520824479.040425,1653414,66.18000030517578
1520824481.465295,1653896,66.18000030517578
1520824484.485572,1654498,66.18000030517578
1520824525.296465,1662566,66.18000030517578
1520824530.98751,1663667,66.18000030517578
1520824557.724948,1668971,66.18000030517578
1520824578.986021,1673216,66.18000030517578
1520824593.24929,1676038,66.18000030517578
1520824595.027539,1676400,66.18000030517578
1520824660.283506,1689332,66.18000030517578
1520824679.139696,1693131,66.18000030517578
1520824693.307349,1696005,66.18000030517578
1520824705.387725,1698411,66.18000030517578
1520824719.23363,1701163,66.18000030517578
1520824750.780579,1703861,67.18000030517578
1520824770.105549,1707699,67.18000030517578
1520824773.869484,1708451,67.18000030517578
1520824857.654068,1725150,67.18000030517578
1520824858.77509,1725375,67.18000030517578
1520824875.453953,1728649,67.18000030517578
1520824875.496666,1728658,67.18000030517578
1520824881.298968,1729806,67.18000030517578
1520824895.729086,1732637,67.18000030517578
1520824911.556742,1735747,67.18000030517578
1520824912.83731,1736012,67.18000030517578
1520824932.952681,1740037,67.18000030517578
1520824938.227459,1741090,67.18000030517578
1520824942.026867,1741818,67.18000030517578
1520824968.434189,1746986,67.18000030517578
1520824972.597763,1747809,67.18000030517578
1520824989.977279,1751293,67.18000030517578
1520824997.145337,1752749,67.18000030517578
1520825029.28807,1755415,67.33999633789062
1520825039.213291,1757381,67.33999633789062
1520825104.920705,1770573,67.33999633789062
1520825113.582608,1772337,67.33999633789062
1520825126.967761,1774986,67.33999633789062
1520825135.047149,1776574,67.33999633789062
1520825209.518126,1791551,67.33999633789062
1520825232.067676,1796101,67.33999633789062
1520825235.443723,1796785,67.33999633789062
1520825251.871123,1800003,67.33999633789062
1520825254.956817,1800624,67.33999633789062
1520825269.266636,1803342,67.33999633789062
1520825298.584562,1805464,67.54000091552734
1520825311.566939,1808050,67.54000091552734
1520825323.728052,1810449,67.54000091552734
1520825346.143361,1814930,67.54000091552734
1520825357.595202,1817190,67.54000091552734
1520825357.605418,1817192,67.54000091552734
1520825380.871986,1821881,67.54000091552734
1520825389.09226,1823570,67.54000091552734
1520825417.327761,1829241,67.54000091552734
1520825420.808426,1829907,67.54000091552734
1520825462.775119,1838272,67.54000091552734
1520825480.768287,1841902,67.54000091552734
1520825501.03384,1846008,67.54000091552734
1520825516.896836,1849118,67.54000091552734
1520825581.432063,1858378,67.45999908447266
1520825591.437809,1860381,67.45999908447266
1520825623.461418,1866765,67.45999908447266
1520825640.981993,1870220,67.45999908447266
1520825669.480138,1875847,67.45999908447266
1520825714.835571,1884969,67.45999908447266
1520825772.802939,1896455,67.45999908447266
1520825795.056535,1900889,67.45999908447266
1520825803.173874,1902517,67.45999908447266
1520825808.101641,1903488,67.45999908447266
1520825909.27544,1920018,65.72000122070312
1520825948.387864,1927785,65.72000122070312
1520825962.064755,1930441,65.72000122070312
1520825973.486072,1932670,65.72000122070312
1520826041.895445,1946167,65.72000122070312
1520826065.123886,1950804,65.72000122070312
1520826072.225657,1952201,65.72000122070312
1520826111.125293,1956292,66.41999816894531
1520826122.382382,1958558,66.41999816894531
1520826197.601228,1973770,66.41999816894531
1520826237.82099,1981772,66.41999816894531
1520826261.758382,1986527,66.41999816894531
1520826292.683215,1992681,66.41999816894531
1520826316.458199,1997422,66.41999816894531
1520826321.875917,1998470,66.41999816894531
1520826334.090784,2000851,66.41999816894531
1520826342.842702,2002602,66.41999816894531
1520826386.903877,2007471,68.13999938964844
1520826410.669478,2012174,68.13999938964844
1520826489.634882,2027992,68.13999938964844
1520826504.136856,2030874,68.13999938964844
1520826565.905538,2043104,68.13999938964844
1520826583.150526,2046577,68.13999938964844
1520826587.271212,2047433,68.13999938964844
1520826603.636747,2050786,68.13999938964844
1520826613.917949,2052826,68.13999938964844
1520826664.603109,2059233,67.22000122070312
1520826670.702795,2060421,67.22000122070312
1520826689.911557,2064176,67.22000122070312
1520826707.182117,2067596,67.22000122070312
1520826707.833696,2067727,67.22000122070312
1520826727.11461,2071526,67.22000122070312
1520826748.42791,2075688,67.22000122070312
1520826750.807376,2076151,67.22000122070312
1520826766.039508,2079132,67.22000122070312
1520826767.019593,2079333,67.22000122070312
1520826781.396291,2082168,67.22000122070312
1520826786.90872,2083267,67.22000122070312
1520826789.846929,2083857,67.22000122070312
1520826798.721837,2085602,67.22000122070312
1520826861.93334,2098304,67.22000122070312
1520826865.985037,2099123,67.22000122070312
1520826918.253145,2106007,68.08000183105469
1520826922.924168,2106927,68.08000183105469
1520826924.915916,2107328,68.08000183105469
1520826954.42993,2113269,68.08000183105469
1520826958.108555,2114007,68.08000183105469
1520826961.813388,2114755,68.08000183105469
1520827012.474441,2124788,68.08000183105469
1520827049.055252,2132027,68.08000183105469
1520827053.411305,2132886,68.08000183105469
1520827073.919838,2136993,68.08000183105469
1520827185.121698,2155190,66.81999969482422
1520827193.283961,2156754,66.81999969482422
1520827194.794066,2157042,66.81999969482422
1520827201.214232,2158319,66.81999969482422
1520827244.20462,2166897,66.81999969482422
1520827276.55441,2173393,66.81999969482422
1520827281.730933,2174428,66.81999969482422
1520827287.243072,2175492,66.81999969482422
1520827379.987021,2194167,66.81999969482422
1520827484.258159,2210967,68.37999725341797
1520827491.057087,2212318,68.37999725341797
1520827529.513346,2219915,68.37999725341797
1520827588.406021,2231757,68.37999725341797
1520827596.208644,2233352,68.37999725341797
1520827611.59001,2236390,68.37999725341797
1520827615.826894,2237235,68.37999725341797
1520827623.889024,2238860,68.37999725341797
1520827636.214073,2241343,68.37999725341797
1520827638.299365,2241769,68.37999725341797
1520827662.209416,2246504,68.37999725341797
1520827841.343343,2278525,66.26000213623047
1520827887.926034,2287631,66.26000213623047
1520827899.593964,2289993,66.26000213623047
1520827913.190285,2292758,66.26000213623047
1520827918.396478,2293821,66.26000213623047
1520827923.669342,2294866,66.26000213623047
1520827953.048069,2300766,66.26000213623047
1520827955.826104,2301326,66.26000213623047
1520827964.89073,2303125,66.26000213623047
1520828019.154947,2310380,66.69999694824219
1520828088.888824,2324435,66.69999694824219
1520828104.321132,2327468,66.69999694824219
1520828125.336607,2331584,66.69999694824219
1520828140.660586,2334590,66.69999694824219
1520828176.69195,2341746,66.69999694824219
1520828199.384785,2346049,66.69999694824219
1520828219.059012,2349910,66.69999694824219
1520828230.826314,2352251,66.69999694824219
1520828292.800417,2360989,67.12000274658203
1520828297.959758,2362041,67.12000274658203
1520828314.352883,2365336,67.12000274658203
1520828387.259404,2379959,67.12000274658203
1520828428.005338,2388046,67.12000274658203
1520828499.152196,2402145,67.12000274658203
1520828538.736523,2406174,67.72000122070312
1520828557.070453,2409737,67.72000122070312
1520828611.178091,2420403,67.72000122070312
1520828625.072509,2423195,67.72000122070312
1520828655.470638,2429342,67.72000122070312
1520828666.38755,2431509,67.72000122070312
1520828672.808985,2432802,67.72000122070312
1520828688.197893,2435883,67.72000122070312
1520828771.921249,2452522,67.72000122070312
1520828809.296884,2456344,68.22000122070312
1520828817.689112,2458002,68.22000122070312
1520828888.833294,2472261,68.22000122070312
1520828890.210484,2472537,68.22000122070312
1520828896.143424,2473707,68.22000122070312
1520828906.853147,2475769,68.22000122070312
1520828908.707862,2476143,68.22000122070312
1520828932.481494,2480974,68.22000122070312
1520828946.892592,2483847,68.22000122070312
1520828966.489913,2487806,68.22000122070312
1520828973.932752,2489355,68.22000122070312
1520829006.444497,2495902,68.22000122070312
1520829021.856664,2498984,68.22000122070312
1520829028.582841,2500316,68.22000122070312
1520829043.222073,2503239,68.22000122070312
1520829076.937993,2506299,67.27999877929688
1520829127.771252,2516516,67.27999877929688
1520829131.25601,2517209,67.27999877929688
1520829140.203522,2519036,67.27999877929688
1520829148.214521,2520609,67.27999877929688
1520829202.848584,2531432,67.27999877929688
1520829205.587313,2531966,67.27999877929688
1520829244.591939,2539748,67.27999877929688
1520829257.099167,2542263,67.27999877929688
1520829304.970761,2551755,67.27999877929688
1520829316.431542,2554011,67.27999877929688
1520829348.213586,2556570,67.0
1520829361.227474,2559200,67.0
1520829410.495909,2568971,67.0
1520829497.117356,2586364,67.0
1520829581.345288,2603045,67.0
1520829583.613753,2603494,67.0
1520829641.99997,2611128,66.27999877929688
1520829643.308394,2611388,66.27999877929688
1520829673.107455,2617310,66.27999877929688
1520829674.807991,2617659,66.27999877929688
1520829675.152085,2617731,66.27999877929688
1520829764.658601,2635642,66.27999877929688
1520829789.425084,2640650,66.27999877929688
1520829806.448356,2644073,66.27999877929688
1520829893.57417,2657487,68.33999633789062
1520829913.129553,2661291,68.33999633789062
1520829917.357694,2662091,68.33999633789062
1520829939.723765,2666541,68.33999633789062
1520829980.313755,2674600,68.33999633789062
1520829981.081672,2674756,68.33999633789062
1520830009.240596,2680368,68.33999633789062
1520830046.977277,2687957,68.33999633789062
1520830053.126724,2689173,68.33999633789062
1520830073.555439,2693330,68.33999633789062
1520830083.655072,2695374,68.33999633789062
1520830172.747383,2709336,66.86000061035156
1520830193.585811,2713538,66.86000061035156
1520830210.034229,2716783,66.86000061035156
1520830228.726086,2720450,66.86000061035156
1520830296.190472,2733891,66.86000061035156
1520830301.271887,2734932,66.86000061035156
1520830308.087813,2736298,66.86000061035156
1520830313.603805,2737401,66.86000061035156
1520830358.990381,2746557,66.86000061035156
1520830369.744874,2748724,66.86000061035156
1520830450.992242,2761307,67.0199966430664
1520830457.464988,2762575,67.0199966430664
1520830457.474066,2762577,67.0199966430664
1520830474.301709,2765951,67.0199966430664
1520830480.010594,2767083,67.0199966430664
1520830536.542516,2778444,67.0199966430664
1520830544.059503,2779918,67.0199966430664
1520830613.201305,2793544,67.0199966430664
1520830655.282408,2801982,67.0199966430664
1520830671.295166,2805173,67.0199966430664
1520830695.28268,2806382,67.87999725341797
1520830704.367265,2808172,67.87999725341797
1520830726.127279,2812508,67.87999725341797
1520830780.07998,2823231,67.87999725341797
1520830847.317977,2836742,67.87999725341797
1520830895.232986,2846279,67.87999725341797
1520830995.134436,2862334,67.5999984741211
1520831066.064796,2876449,67.5999984741211
1520831137.574271,2890646,67.5999984741211
1520831165.775741,2896264,67.5999984741211
1520831210.033691,2905095,67.5999984741211
1520831278.220045,2914817,68.94000244140625
1520831294.736983,2918063,68.94000244140625
1520831326.234711,2924236,68.94000244140625
1520831369.339506,2932713,68.94000244140625
1520831518.504485,2958627,66.94000244140625
1520831548.686348,2964660,66.94000244140625
1520831556.02624,2966133,66.94000244140625
1520831577.914403,2970501,66.94000244140625
1520831591.298855,2973085,66.94000244140625
1520831620.114538,2978696,66.94000244140625
1520831626.215156,2979857,66.94000244140625
1520831674.231099,2989281,66.94000244140625
1520831714.432371,2997315,66.94000244140625
1520831738.415952,3002143,66.94000244140625
1520831776.563841,3006179,66.76000213623047
1520831810.2469,3012931,66.76000213623047
1520831820.566889,3014990,66.76000213623047
1520831840.672398,3019097,66.76000213623047
1520831857.042602,3022404,66.76000213623047
1520831881.138465,3027239,66.76000213623047
1520831890.845018,3029164,66.76000213623047
1520831903.567197,3031698,66.76000213623047
1520831921.120775,3035182,66.76000213623047
1520831950.321757,3040968,66.76000213623047
1520831951.152434,3041131,66.76000213623047
1520831966.969596,3044241,66.76000213623047
1520832016.164412,3054094,66.76000213623047
1520832019.077394,3054673,66.76000213623047
1520832075.905662,3062269,67.55999755859375
1520832096.717494,3066380,67.55999755859375
1520832111.696993,3069354,67.55999755859375
1520832123.673119,3071750,67.55999755859375
1520832147.877404,3076570,67.55999755859375
1520832195.25295,3085955,67.55999755859375
1520832204.461946,3087740,67.55999755859375
1520832222.016183,3091249,67.55999755859375
1520832222.258107,3091296,67.55999755859375
1520832236.44743,3094138,67.55999755859375
1520832245.764085,3095989,67.55999755859375
1520832254.158474,3097667,67.55999755859375
1520832255.768049,3097998,67.55999755859375
1520832285.089307,3103750,67.55999755859375
1520832344.647141,3111805,69.13999938964844
1520832496.420176,3141998,69.13999938964844
1520832520.934842,3146932,69.13999938964844
1520832530.490253,3148815,69.13999938964844
1520832586.735967,3156465,68.36000061035156
1520832602.755432,3159658,68.36000061035156
1520832619.981167,3163115,68.36000061035156
1520832640.050507,3167090,68.36000061035156
1520832657.220147,3170497,68.36000061035156
1520832667.531923,3172578,68.36000061035156
1520832678.12297,3174667,68.36000061035156
1520832700.86632,3179153,68.36000061035156
1520832726.421197,3184215,68.36000061035156
1520832861.935185,3207551,67.80000305175781
1520832875.472029,3210304,67.80000305175781
1520832893.547107,3213924,67.80000305175781
1520832912.255593,3217679,67.80000305175781
1520832923.798813,3219954,67.80000305175781
1520832945.260864,3224280,67.80000305175781
1520832949.84613,3225195,67.80000305175781
1520832983.061627,3231860,67.80000305175781
1520832991.76206,3233605,67.80000305175781
1520833062.86472,3247711,67.80000305175781
1520833063.231969,3247777,67.80000305175781
1520833078.109445,3250718,67.80000305175781
1520833080.627805,3251226,67.80000305175781
1520833080.63814,3251228,67.80000305175781
1520833172.333263,3265800,66.9800033569336
1520833173.760155,3266088,66.9800033569336
1520833231.036857,3277609,66.9800033569336
1520833334.281943,3298199,66.9800033569336
1520833374.775819,3306157,66.9800033569336
1520833424.823732,3312230,67.62000274658203
1520833431.417405,3313499,67.62000274658203
1520833484.111099,3323979,67.62000274658203
1520833572.31662,3341724,67.62000274658203
1520833572.515966,3341762,67.62000274658203
1520833578.466916,3342940,67.62000274658203
1520833582.11609,3343646,67.62000274658203
1520833596.325025,3346485,67.62000274658203
1520833634.433165,3354165,67.62000274658203
1520833640.360599,3355381,67.62000274658203
1520833666.940229,3356990,68.58000183105469
1520833735.820809,3370655,68.58000183105469
1520833795.221831,3382461,68.58000183105469
1520833807.782621,3384958,68.58000183105469
1520833836.724208,3390753,68.58000183105469
1520833841.775534,3391726,68.58000183105469
1520833855.134859,3394448,68.58000183105469
1520833855.464104,3394515,68.58000183105469
1520833855.631084,3394550,68.58000183105469
1520833898.321009,3403092,68.58000183105469
1520833902.177456,3403869,68.58000183105469
1520833913.374414,3406133,68.58000183105469
1520833953.338868,3410433,67.33999633789062
1520833957.765813,3411332,67.33999633789062
1520833979.392971,3415714,67.33999633789062
1520834002.948169,3420470,67.33999633789062
1520834028.450464,3425606,67.33999633789062
1520834139.384205,3447509,67.33999633789062
1520834160.072744,3451555,67.33999633789062
1520834184.21889,3456344,67.33999633789062
1520834212.385479,3458098,68.33999633789062
1520834221.073149,3459804,68.33999633789062
1520834257.236976,3467077,68.33999633789062
1520834275.719898,3470748,68.33999633789062
1520834289.839459,3473567,68.33999633789062
1520834291.678165,3473950,68.33999633789062
1520834342.13983,3483973,68.33999633789062
1520834482.785956,3508347,66.27999877929688
1520834531.773923,3518045,66.27999877929688
1520834542.649834,3520226,66.27999877929688
1520834568.960163,3525554,66.27999877929688
1520834605.618126,3532888,66.27999877929688
1520834614.835851,3534724,66.27999877929688
1520834682.861974,3548367,66.27999877929688
1520834683.851872,3548575,66.27999877929688
1520834714.109424,3554740,66.27999877929688
1520834948.811221,3597648,67.18000030517578
