Wall time,Step,Value
1520754363.613085,626655,64.9800033569336
1520754373.086864,628559,64.9800033569336
1520754376.779957,629316,64.9800033569336
1520754396.89883,633412,64.9800033569336
1520754438.751987,642001,64.9800033569336
1520754462.931696,646908,64.9800033569336
1520754550.396075,661004,64.4000015258789
1520754557.133602,662392,64.4000015258789
1520754580.957234,667334,64.4000015258789
1520754691.277652,689512,64.4000015258789
1520754717.240987,694848,64.4000015258789
1520754728.147961,697155,64.4000015258789
1520754780.628368,704251,68.37999725341797
1520754791.125014,706367,68.37999725341797
1520754845.703812,717504,68.37999725341797
1520754980.02912,744945,68.37999725341797
1520755116.359613,768959,67.22000122070312
1520755133.713341,772512,67.22000122070312
1520755156.666791,777230,67.22000122070312
1520755182.212666,782412,67.22000122070312
1520755197.855545,785567,67.22000122070312
1520755205.238737,787057,67.22000122070312
1520755205.774082,787157,67.22000122070312
1520755207.039671,787406,67.22000122070312
1520755214.92301,789005,67.22000122070312
1520755239.098453,793879,67.22000122070312
1520755239.4234,793942,67.22000122070312
1520755321.729332,806999,68.54000091552734
1520755345.836781,811936,68.54000091552734
1520755366.784942,816156,68.54000091552734
1520755368.266247,816455,68.54000091552734
1520755371.230094,817051,68.54000091552734
1520755376.096054,818054,68.54000091552734
1520755385.841179,820060,68.54000091552734
1520755389.363103,820764,68.54000091552734
1520755392.70291,821423,68.54000091552734
1520755400.029382,822927,68.54000091552734
1520755420.752059,827023,68.54000091552734
1520755429.05751,828694,68.54000091552734
1520755470.499613,837123,68.54000091552734
1520755474.112126,837873,68.54000091552734
1520755484.349685,839971,68.54000091552734
1520755506.768198,844525,68.54000091552734
1520755511.795187,845566,68.54000091552734
1520755539.733758,851280,68.54000091552734
1520755585.312963,856809,64.5
1520755605.289994,860840,64.5
1520755621.721778,864216,64.5
1520755640.266377,867996,64.5
1520755735.759929,887452,64.5
1520755739.847217,888278,64.5
1520755767.159174,893769,64.5
1520755776.788511,895706,64.5
1520755778.263462,896007,64.5
1520755805.657771,901589,64.5
1520755835.819431,903940,67.76000213623047
1520755880.756247,913070,67.76000213623047
1520755914.842028,920008,67.76000213623047
1520755949.040875,926861,67.76000213623047
1520755979.749798,933120,67.76000213623047
1520755980.306963,933231,67.76000213623047
1520755987.736441,934738,67.76000213623047
1520756051.944379,947785,67.76000213623047
1520756060.352836,949482,67.76000213623047
1520756061.980535,949804,67.76000213623047
1520756071.902906,951837,67.76000213623047
1520756098.741701,953652,66.72000122070312
1520756196.82686,973541,66.72000122070312
1520756205.509239,975312,66.72000122070312
1520756210.94933,976444,66.72000122070312
1520756240.167599,982386,66.72000122070312
1520756244.118785,983161,66.72000122070312
1520756251.363578,984674,66.72000122070312
1520756274.284524,989333,66.72000122070312
1520756308.498586,996278,66.72000122070312
1520756364.608741,1003881,70.0199966430664
1520756403.059323,1011638,70.0199966430664
1520756409.656683,1012973,70.0199966430664
1520756868.915166,1016001,70.0199966430664
1520756891.684021,1020629,70.0199966430664
1520756905.780045,1023529,70.0199966430664
1520756912.253577,1024874,70.0199966430664
1520756917.477919,1025949,70.0199966430664
1520756939.508453,1030497,70.0199966430664
1520756960.090003,1034696,70.0199966430664
1520756969.821924,1036683,70.0199966430664
1520756975.99425,1037951,70.0199966430664
1520757018.587628,1046681,70.0199966430664
1520757043.842597,1051731,70.0199966430664
1520757184.616077,1076866,67.44000244140625
1520757209.449582,1081864,67.44000244140625
1520757216.266796,1083311,67.44000244140625
1520757222.217386,1084548,67.44000244140625
1520757235.588927,1087259,67.44000244140625
1520757247.239347,1089613,67.44000244140625
1520757247.29089,1089624,67.44000244140625
1520757284.801853,1097320,67.44000244140625
1520757330.384656,1102964,70.18000030517578
1520757345.958947,1106115,70.18000030517578
1520757391.829903,1115459,70.18000030517578
1520757392.941753,1115697,70.18000030517578
1520757406.912466,1118565,70.18000030517578
1520757407.749245,1118745,70.18000030517578
1520757429.825608,1123245,70.18000030517578
1520757448.457923,1127023,70.18000030517578
1520757457.895055,1128974,70.18000030517578
1520757459.208469,1129220,70.18000030517578
1520757489.426605,1135345,70.18000030517578
1520757551.319657,1147932,70.18000030517578
1520757567.596775,1151235,70.18000030517578
1520757590.48017,1152355,69.4800033569336
1520757597.66034,1153760,69.4800033569336
1520757641.979001,1162738,69.4800033569336
1520757675.324916,1169645,69.4800033569336
1520757694.784552,1173597,69.4800033569336
1520757723.867106,1179543,69.4800033569336
1520757729.139567,1180589,69.4800033569336
1520757739.738044,1182753,69.4800033569336
1520757753.787876,1185603,69.4800033569336
1520757764.768129,1187845,69.4800033569336
1520757778.653299,1190702,69.4800033569336
1520757785.382016,1192120,69.4800033569336
1520757792.091512,1193554,69.4800033569336
1520757864.285947,1204584,65.13999938964844
1520757892.947501,1210381,65.13999938964844
1520757908.448262,1213575,65.13999938964844
1520757919.833683,1215935,65.13999938964844
1520757963.068931,1224627,65.13999938964844
1520757973.506499,1226717,65.13999938964844
1520757975.86976,1227178,65.13999938964844
1520757978.125639,1227640,65.13999938964844
1520757990.147649,1230042,65.13999938964844
1520757991.148575,1230245,65.13999938964844
1520758013.206961,1234712,65.13999938964844
1520758014.316901,1234938,65.13999938964844
1520758121.709945,1252909,67.41999816894531
1520758143.160274,1257186,67.41999816894531
1520758155.260593,1259621,67.41999816894531
1520758159.253522,1260442,67.41999816894531
1520758177.934913,1264164,67.41999816894531
1520758215.853546,1271839,67.41999816894531
1520758223.581437,1273384,67.41999816894531
1520758238.568034,1276412,67.41999816894531
1520758318.39135,1292737,67.41999816894531
1520758333.395326,1295787,67.41999816894531
1520758359.981548,1301179,67.41999816894531
1520758360.483976,1301281,67.41999816894531
1520758392.762433,1304086,67.87999725341797
1520758416.67426,1308898,67.87999725341797
1520758417.28466,1309024,67.87999725341797
1520758425.076648,1310632,67.87999725341797
1520758427.400509,1311129,67.87999725341797
1520758478.222465,1321507,67.87999725341797
1520758504.799067,1326914,67.87999725341797
1520758506.089793,1327167,67.87999725341797
1520758519.011268,1329814,67.87999725341797
1520758557.623381,1337563,67.87999725341797
1520758563.866843,1338869,67.87999725341797
1520758616.248155,1349535,67.87999725341797
1520758626.681926,1351629,67.87999725341797
1520758666.747065,1356108,70.9800033569336
1520758674.880148,1357777,70.9800033569336
1520758693.443101,1361579,70.9800033569336
1520758739.884867,1371053,70.9800033569336
1520758745.396213,1372185,70.9800033569336
1520758763.769099,1375892,70.9800033569336
1520758789.43925,1381049,70.9800033569336
1520758797.80189,1382748,70.9800033569336
1520758881.420485,1399820,70.9800033569336
1520758939.420295,1407885,69.04000091552734
1520758999.264343,1420084,69.04000091552734
1520759005.074451,1421232,69.04000091552734
1520759013.137996,1422872,69.04000091552734
1520759018.325509,1423951,69.04000091552734
1520759028.510553,1426045,69.04000091552734
1520759044.576359,1429302,69.04000091552734
1520759053.036476,1431033,69.04000091552734
1520759069.517653,1434417,69.04000091552734
1520759072.752045,1435088,69.04000091552734
1520759088.695526,1438358,69.04000091552734
1520759105.300891,1441760,69.04000091552734
1520759217.952231,1461001,69.31999969482422
1520759219.657285,1461351,69.31999969482422
1520759240.03043,1465534,69.31999969482422
1520759258.053394,1469171,69.31999969482422
1520759316.755859,1481159,69.31999969482422
1520759347.513212,1487449,69.31999969482422
1520759353.906472,1488756,69.31999969482422
1520759364.911761,1491028,69.31999969482422
1520759414.869106,1501125,69.31999969482422
1520759469.025012,1508405,66.83999633789062
1520759478.743178,1510430,66.83999633789062
1520759496.360743,1514006,66.83999633789062
1520759496.383931,1514011,66.83999633789062
1520759506.680542,1516122,66.83999633789062
1520759509.433452,1516687,66.83999633789062
1520759517.825286,1518371,66.83999633789062
1520759520.637558,1518962,66.83999633789062
1520759521.41219,1519121,66.83999633789062
1520759529.823259,1520890,66.83999633789062
1520759538.495053,1522620,66.83999633789062
1520759582.427623,1531534,66.83999633789062
1520759582.974904,1531649,66.83999633789062
1520759600.922156,1535303,66.83999633789062
1520759602.202387,1535557,66.83999633789062
1520759617.101845,1538654,66.83999633789062
1520759621.709021,1539581,66.83999633789062
1520759632.147544,1541690,66.83999633789062
1520759644.117024,1544181,66.83999633789062
1520759661.574944,1547695,66.83999633789062
1520759719.203091,1555726,71.44000244140625
1520759756.151816,1563158,71.44000244140625
1520759782.587425,1568530,71.44000244140625
1520759787.252898,1569493,71.44000244140625
1520759839.927084,1580201,71.44000244140625
1520759901.581445,1592737,71.44000244140625
1520759912.233018,1594915,71.44000244140625
1520759924.268586,1597401,71.44000244140625
1520759924.902624,1597535,71.44000244140625
1520759936.216479,1599841,71.44000244140625
1520759973.75258,1603650,67.22000122070312
1520759974.947079,1603897,67.22000122070312
1520759989.475314,1606832,67.22000122070312
1520760000.895083,1609132,67.22000122070312
1520760025.2043,1614026,67.22000122070312
1520760040.664121,1617137,67.22000122070312
1520760100.452909,1629324,67.22000122070312
1520760118.777701,1633038,67.22000122070312
1520760135.115458,1636376,67.22000122070312
1520760155.81599,1640529,67.22000122070312
1520760237.101957,1653414,68.4000015258789
1520760239.522267,1653896,68.4000015258789
1520760242.44716,1654498,68.4000015258789
1520760281.334572,1662566,68.4000015258789
1520760286.699644,1663667,68.4000015258789
1520760312.892172,1668971,68.4000015258789
1520760334.08574,1673216,68.4000015258789
1520760347.884394,1676038,68.4000015258789
1520760349.635949,1676400,68.4000015258789
1520760413.259348,1689332,68.4000015258789
1520760431.996827,1693131,68.4000015258789
1520760446.090956,1696005,68.4000015258789
1520760457.960631,1698411,68.4000015258789
1520760471.686657,1701163,68.4000015258789
1520760503.363778,1703861,69.62000274658203
1520760522.514199,1707699,69.62000274658203
1520760526.157432,1708451,69.62000274658203
1520760608.477466,1725150,69.62000274658203
1520760609.620096,1725375,69.62000274658203
1520760625.658537,1728649,69.62000274658203
1520760625.70064,1728658,69.62000274658203
1520760631.416703,1729806,69.62000274658203
1520760645.390879,1732637,69.62000274658203
1520760660.893935,1735747,69.62000274658203
1520760662.223721,1736012,69.62000274658203
1520760681.889974,1740037,69.62000274658203
1520760687.313812,1741090,69.62000274658203
1520760690.920229,1741818,69.62000274658203
1520760716.625989,1746986,69.62000274658203
1520760720.691098,1747809,69.62000274658203
1520760737.730308,1751293,69.62000274658203
1520760744.750685,1752749,69.62000274658203
1520760776.056238,1755415,70.9000015258789
1520760785.733844,1757381,70.9000015258789
1520760850.835361,1770573,70.9000015258789
1520760859.426763,1772337,70.9000015258789
1520760872.589947,1774986,70.9000015258789
1520760880.414877,1776574,70.9000015258789
1520760954.128329,1791551,70.9000015258789
1520760976.393953,1796101,70.9000015258789
1520760979.713735,1796785,70.9000015258789
1520760995.803888,1800003,70.9000015258789
1520760998.884809,1800624,70.9000015258789
1520761012.132717,1803342,70.9000015258789
1520761040.586332,1805464,69.55999755859375
1520761053.587556,1808050,69.55999755859375
1520761065.604697,1810449,69.55999755859375
1520761087.453345,1814930,69.55999755859375
1520761098.255388,1817190,69.55999755859375
1520761098.265631,1817192,69.55999755859375
1520761121.249754,1821881,69.55999755859375
1520761129.685777,1823570,69.55999755859375
1520761157.744401,1829241,69.55999755859375
1520761161.168189,1829907,69.55999755859375
1520761202.337691,1838272,69.55999755859375
1520761219.911479,1841902,69.55999755859375
1520761240.239589,1846008,69.55999755859375
1520761255.551856,1849118,69.55999755859375
1520761319.127549,1858378,71.81999969482422
1520761329.028215,1860381,71.81999969482422
1520761360.436159,1866765,71.81999969482422
1520761377.76181,1870220,71.81999969482422
1520761405.684389,1875847,71.81999969482422
1520761450.627335,1884969,71.81999969482422
1520761507.116269,1896455,71.81999969482422
1520761529.030105,1900889,71.81999969482422
1520761536.883806,1902517,71.81999969482422
1520761541.67358,1903488,71.81999969482422
1520761640.270795,1920018,69.0999984741211
1520761678.299883,1927785,69.0999984741211
1520761691.404911,1930441,69.0999984741211
1520761702.639791,1932670,69.0999984741211
1520761768.725072,1946167,69.0999984741211
1520761791.202598,1950804,69.0999984741211
1520761797.988788,1952201,69.0999984741211
1520761836.69369,1956292,70.0199966430664
1520761847.855919,1958558,70.0199966430664
1520761923.089861,1973770,70.0199966430664
1520761962.461998,1981772,70.0199966430664
1520761985.362065,1986527,70.0199966430664
1520762015.512058,1992681,70.0199966430664
1520762038.993317,1997422,70.0199966430664
1520762044.06208,1998470,70.0199966430664
1520762055.593905,2000851,70.0199966430664
1520762064.234296,2002602,70.0199966430664
1520762106.198006,2007471,70.08000183105469
1520762129.830233,2012174,70.08000183105469
1520762208.321819,2027992,70.08000183105469
1520762222.304624,2030874,70.08000183105469
1520762282.418654,2043104,70.08000183105469
1520762299.776867,2046577,70.08000183105469
1520762303.991562,2047433,70.08000183105469
1520762320.404102,2050786,70.08000183105469
1520762330.65013,2052826,70.08000183105469
1520762380.789952,2059233,71.76000213623047
1520762386.479598,2060421,71.76000213623047
1520762404.803213,2064176,71.76000213623047
1520762421.309512,2067596,71.76000213623047
1520762421.973802,2067727,71.76000213623047
1520762440.961529,2071526,71.76000213623047
1520762461.509524,2075688,71.76000213623047
1520762463.741746,2076151,71.76000213623047
1520762478.343364,2079132,71.76000213623047
1520762479.291066,2079333,71.76000213623047
1520762493.193878,2082168,71.76000213623047
1520762498.523663,2083267,71.76000213623047
1520762501.427229,2083857,71.76000213623047
1520762510.123484,2085602,71.76000213623047
1520762572.83993,2098304,71.76000213623047
1520762576.848336,2099123,71.76000213623047
1520762628.741006,2106007,70.33999633789062
1520762633.308518,2106927,70.33999633789062
1520762635.376098,2107328,70.33999633789062
1520762664.761229,2113269,70.33999633789062
1520762668.417804,2114007,70.33999633789062
1520762671.9624,2114755,70.33999633789062
1520762720.780041,2124788,70.33999633789062
1520762756.812446,2132027,70.33999633789062
1520762761.032452,2132886,70.33999633789062
1520762781.470131,2136993,70.33999633789062
1520762890.118178,2155190,71.30000305175781
1520762897.842661,2156754,71.30000305175781
1520762899.249403,2157042,71.30000305175781
1520762905.584629,2158319,71.30000305175781
1520762947.511383,2166897,71.30000305175781
1520762979.491881,2173393,71.30000305175781
1520762984.646085,2174428,71.30000305175781
1520762989.861586,2175492,71.30000305175781
1520763082.136394,2194167,71.30000305175781
1520763182.531036,2210967,64.36000061035156
1520763189.009118,2212318,64.36000061035156
1520763226.472305,2219915,64.36000061035156
1520763284.818729,2231757,64.36000061035156
1520763292.81886,2233352,64.36000061035156
1520763307.835017,2236390,64.36000061035156
1520763311.993174,2237235,64.36000061035156
1520763319.985366,2238860,64.36000061035156
1520763332.171032,2241343,64.36000061035156
1520763334.286436,2241769,64.36000061035156
1520763357.525008,2246504,64.36000061035156
1520763533.632088,2278525,68.04000091552734
1520763578.793395,2287631,68.04000091552734
1520763590.108529,2289993,68.04000091552734
1520763603.356636,2292758,68.04000091552734
1520763608.679003,2293821,68.04000091552734
1520763613.757867,2294866,68.04000091552734
1520763642.599085,2300766,68.04000091552734
1520763645.373263,2301326,68.04000091552734
1520763654.205368,2303125,68.04000091552734
1520763708.152928,2310380,71.36000061035156
1520763777.586826,2324435,71.36000061035156
1520763792.443389,2327468,71.36000061035156
1520763812.799141,2331584,71.36000061035156
1520763827.415773,2334590,71.36000061035156
1520763862.540549,2341746,71.36000061035156
1520763883.842679,2346049,71.36000061035156
1520763902.474796,2349910,71.36000061035156
1520763914.029497,2352251,71.36000061035156
1520763975.258815,2360989,73.22000122070312
1520763980.340118,2362041,73.22000122070312
1520763996.356997,2365336,73.22000122070312
1520764068.140303,2379959,73.22000122070312
1520764107.762076,2388046,73.22000122070312
1520764177.027762,2402145,73.22000122070312
1520764214.803731,2406174,71.58000183105469
1520764232.38613,2409737,71.58000183105469
1520764284.410072,2420403,71.58000183105469
1520764297.995238,2423195,71.58000183105469
1520764328.351982,2429342,71.58000183105469
1520764338.93857,2431509,71.58000183105469
1520764345.43563,2432802,71.58000183105469
1520764360.455181,2435883,71.58000183105469
1520764442.456921,2452522,71.58000183105469
1520764480.144491,2456344,70.69999694824219
1520764488.195461,2458002,70.69999694824219
1520764558.237458,2472261,70.69999694824219
1520764559.546158,2472537,70.69999694824219
1520764565.463839,2473707,70.69999694824219
1520764575.633163,2475769,70.69999694824219
1520764577.486587,2476143,70.69999694824219
1520764601.133606,2480974,70.69999694824219
1520764615.20676,2483847,70.69999694824219
1520764634.989865,2487806,70.69999694824219
1520764642.700507,2489355,70.69999694824219
1520764675.200877,2495902,70.69999694824219
1520764690.392221,2498984,70.69999694824219
1520764697.068418,2500316,70.69999694824219
1520764711.536768,2503239,70.69999694824219
1520764744.402531,2506299,71.04000091552734
1520764794.464806,2516516,71.04000091552734
1520764797.798985,2517209,71.04000091552734
1520764806.930803,2519036,71.04000091552734
1520764814.545272,2520609,71.04000091552734
1520764867.800774,2531432,71.04000091552734
1520764870.418103,2531966,71.04000091552734
1520764908.208621,2539748,71.04000091552734
1520764920.434189,2542263,71.04000091552734
1520764967.298808,2551755,71.04000091552734
1520764978.318766,2554011,71.04000091552734
1520765009.248037,2556570,71.86000061035156
1520765022.279,2559200,71.86000061035156
1520765070.27638,2568971,71.86000061035156
1520765155.702594,2586364,71.86000061035156
1520765237.470606,2603045,71.86000061035156
1520765239.655859,2603494,71.86000061035156
1520765295.398024,2611128,71.4800033569336
1520765296.644722,2611388,71.4800033569336
1520765325.91038,2617310,71.4800033569336
1520765327.625872,2617659,71.4800033569336
1520765327.980205,2617731,71.4800033569336
1520765416.57098,2635642,71.4800033569336
1520765441.34467,2640650,71.4800033569336
1520765457.996443,2644073,71.4800033569336
1520765542.034356,2657487,70.44000244140625
1520765560.860075,2661291,70.44000244140625
1520765564.821527,2662091,70.44000244140625
1520765586.457035,2666541,70.44000244140625
1520765625.950496,2674600,70.44000244140625
1520765626.686137,2674756,70.44000244140625
1520765654.019608,2680368,70.44000244140625
1520765691.319883,2687957,70.44000244140625
1520765697.37874,2689173,70.44000244140625
1520765717.762563,2693330,70.44000244140625
1520765728.003233,2695374,70.44000244140625
1520765815.272404,2709336,71.0
1520765835.871179,2713538,71.0
1520765851.856601,2716783,71.0
1520765869.938612,2720450,71.0
1520765936.737409,2733891,71.0
1520765941.797676,2734932,71.0
1520765948.596934,2736298,71.0
1520765954.14389,2737401,71.0
1520765998.958358,2746557,71.0
1520766009.611549,2748724,71.0
1520766089.35652,2761307,71.73999786376953
1520766095.70633,2762575,71.73999786376953
1520766095.717193,2762577,71.73999786376953
1520766112.522338,2765951,71.73999786376953
1520766117.955263,2767083,71.73999786376953
1520766173.922679,2778444,71.73999786376953
1520766181.325927,2779918,71.73999786376953
1520766248.532103,2793544,71.73999786376953
1520766290.693827,2801982,71.73999786376953
1520766306.732495,2805173,71.73999786376953
1520766331.569582,2806382,70.91999816894531
1520766340.313122,2808172,70.91999816894531
1520766361.943012,2812508,70.91999816894531
1520766414.859548,2823231,70.91999816894531
1520766481.730834,2836742,70.91999816894531
1520766528.400482,2846279,70.91999816894531
1520766624.939613,2862334,70.87999725341797
1520766694.510898,2876449,70.87999725341797
1520766764.110167,2890646,70.87999725341797
1520766792.560505,2896264,70.87999725341797
1520766835.958287,2905095,70.87999725341797
1520766902.399269,2914817,72.0
1520766918.365832,2918063,72.0
1520766949.382586,2924236,72.0
1520766990.87294,2932713,72.0
1520767136.890759,2958627,69.68000030517578
1520767166.438776,2964660,69.68000030517578
1520767173.703149,2966133,69.68000030517578
1520767195.16135,2970501,69.68000030517578
1520767207.736189,2973085,69.68000030517578
1520767235.539129,2978696,69.68000030517578
1520767241.378166,2979857,69.68000030517578
1520767288.500937,2989281,69.68000030517578
1520767327.944637,2997315,69.68000030517578
1520767351.780422,3002143,69.68000030517578
1520767389.591328,3006179,71.33999633789062
1520767422.972449,3012931,71.33999633789062
1520767432.829276,3014990,71.33999633789062
1520767452.92632,3019097,71.33999633789062
1520767469.239898,3022404,71.33999633789062
1520767493.154715,3027239,71.33999633789062
1520767502.59356,3029164,71.33999633789062
1520767514.971476,3031698,71.33999633789062
1520767532.09882,3035182,71.33999633789062
1520767560.498035,3040968,71.33999633789062
1520767561.298417,3041131,71.33999633789062
1520767576.624332,3044241,71.33999633789062
1520767624.623799,3054094,71.33999633789062
1520767627.556084,3054673,71.33999633789062
1520767683.149751,3062269,73.5199966430664
1520767703.299388,3066380,73.5199966430664
1520767717.913037,3069354,73.5199966430664
1520767729.69966,3071750,73.5199966430664
1520767753.436806,3076570,73.5199966430664
1520767799.714794,3085955,73.5199966430664
1520767808.483953,3087740,73.5199966430664
1520767826.071424,3091249,73.5199966430664
1520767826.293463,3091296,73.5199966430664
1520767840.310878,3094138,73.5199966430664
1520767849.34863,3095989,73.5199966430664
1520767857.539057,3097667,73.5199966430664
1520767859.162186,3097998,73.5199966430664
1520767887.534765,3103750,73.5199966430664
1520767944.941595,3111805,71.68000030517578
1520768093.484911,3141998,71.68000030517578
1520768117.5034,3146932,71.68000030517578
1520768126.887165,3148815,71.68000030517578
1520768182.61465,3156465,70.19999694824219
1520768198.159182,3159658,70.19999694824219
1520768215.104847,3163115,70.19999694824219
1520768234.729619,3167090,70.19999694824219
1520768251.50822,3170497,70.19999694824219
1520768261.604986,3172578,70.19999694824219
1520768272.040049,3174667,70.19999694824219
1520768294.246777,3179153,70.19999694824219
1520768318.994947,3184215,70.19999694824219
1520768451.875842,3207551,71.31999969482422
1520768465.530946,3210304,71.31999969482422
1520768483.367884,3213924,71.31999969482422
1520768501.794885,3217679,71.31999969482422
1520768512.845901,3219954,71.31999969482422
1520768534.030205,3224280,71.31999969482422
1520768538.526403,3225195,71.31999969482422
1520768571.598124,3231860,71.31999969482422
1520768580.078267,3233605,71.31999969482422
1520768649.491586,3247711,71.31999969482422
1520768649.822682,3247777,71.31999969482422
1520768664.370333,3250718,71.31999969482422
1520768666.88792,3251226,71.31999969482422
1520768666.897172,3251228,71.31999969482422
1520768758.007728,3265800,72.16000366210938
1520768759.426102,3266088,72.16000366210938
1520768816.421657,3277609,72.16000366210938
1520768917.877082,3298199,72.16000366210938
1520768957.402415,3306157,72.16000366210938
1520769004.67223,3312230,71.4800033569336
1520769010.981195,3313499,71.4800033569336
1520769062.598808,3323979,71.4800033569336
1520769150.23897,3341724,71.4800033569336
1520769150.418216,3341762,71.4800033569336
1520769156.186695,3342940,71.4800033569336
1520769159.526899,3343646,71.4800033569336
1520769173.495733,3346485,71.4800033569336
1520769211.546441,3354165,71.4800033569336
1520769217.455318,3355381,71.4800033569336
1520769243.160007,3356990,71.9800033569336
1520769310.940595,3370655,71.9800033569336
1520769369.170881,3382461,71.9800033569336
1520769381.680612,3384958,71.9800033569336
1520769410.084034,3390753,71.9800033569336
1520769414.871468,3391726,71.9800033569336
1520769428.365923,3394448,71.9800033569336
1520769428.673126,3394515,71.9800033569336
1520769428.842587,3394550,71.9800033569336
1520769470.719029,3403092,71.9800033569336
1520769474.578901,3403869,71.9800033569336
1520769485.826144,3406133,71.9800033569336
1520769525.476138,3410433,70.66000366210938
1520769529.847472,3411332,70.66000366210938
1520769551.689615,3415714,70.66000366210938
1520769575.455562,3420470,70.66000366210938
1520769600.753051,3425606,70.66000366210938
1520769709.486942,3447509,70.66000366210938
1520769730.063326,3451555,70.66000366210938
1520769753.464152,3456344,70.66000366210938
1520769780.411088,3458098,72.0999984741211
1520769788.883198,3459804,72.0999984741211
1520769824.866157,3467077,72.0999984741211
1520769842.939697,3470748,72.0999984741211
1520769856.9121,3473567,72.0999984741211
1520769858.790047,3473950,72.0999984741211
1520769908.272465,3483973,72.0999984741211
1520770046.904905,3508347,72.27999877929688
1520770094.522208,3518045,72.27999877929688
1520770105.327261,3520226,72.27999877929688
1520770131.267463,3525554,72.27999877929688
1520770167.253292,3532888,72.27999877929688
1520770176.263509,3534724,72.27999877929688
1520770243.711032,3548367,72.27999877929688
1520770244.720033,3548575,72.27999877929688
1520770275.011931,3554740,72.27999877929688
1520770504.812877,3597648,71.9000015258789
1520770507.730083,3598247,71.9000015258789
1520770576.491231,3608428,70.04000091552734
1520770585.293128,3610181,70.04000091552734
1520770586.535412,3610440,70.04000091552734
